,rank,name,channel_name,office,official,dimention,voice,fans,video_count,duration,like_count,dislike_count,comment_count,islive,tag_count,view_count_per_video,video_publish_delta,Youtube_days,follow,follower,favourites,tweets_count,mentioned,retweeted,text_len,mention_myself,mention_vtuber,delta_tweet_sec,TW_days,view_count
91,92,鈴木あんず 白藤環(あんたま) えのぐ,【VRアイドル】えのぐチャンネル,岩本町芸能社,企業,三次元,女,20344.0,191.0,2453.36,508.02,5.42,20.48,0.62,5.28,6521.1,2.142405045,336.2915617,8.0,16941.0,1249.0,1683.0,0.585,0.0,135.25,0.405,0.0,61665.68342,367.3392547,814680.0
92,93,日雇礼子,日雇礼子のドヤ街暮らしチャンネル,,個人,三次元,機械,20277.0,10.0,870.8,1815.1,52.9,161.9,0.1,3.2,77712.5,11.01981353,114.3996752,1111.0,11242.0,889.0,2064.0,0.665,0.0,41.68,0.0,0.185,2807.0402010000007,114.3625301,776738.0
93,94,猫乃木もち,,.LIVE,企業,二次元,女,20727.0,17.0,2948.176471,1756.0588239999993,12.47058824,37.70588235,0.8235294118,1.470588235,21474.94118,4.73994213,78.62496452,52.0,14348.0,4041.0,1758.0,0.505,0.0,71.045,0.0,0.31,5383.0351759999985,72.23578243,364875.0
94,95,春日部つくし,,,個人,三次元,女,20167.0,8.0,1171.875,1958.25,18.75,281.25,0.5,3.25,41463.25,18.45832672,145.6665502,9054.0,18525.0,10928.0,2541.0,0.82,0.0,68.54,0.025,0.535,14024.36683,145.9985834,331633.0
95,96,瀬兎一也/Setoya,,,個人,二次元,女,20236.0,59.0,995.52,908.52,10.3,89.26,0.16,5.12,31221.92,14.7739529,1186.196261,,,,,,,,,,,,1774480.0
96,97,みゅ みゅ,,,個人,三次元,女,,,,,,,,,,,,732.0,15991.0,1015.0,10657.0,0.575,0.0,56.26,0.0,0.055,12661.57286,3161.601697,
97,98,メイドのユキさん 調教少女,,,,,,20339.0,28.0,2201.0,673.75,14.32142857,55.35714286,0.3571428571,6.0,60406.82143,11.929623199999998,338.5233094,1881.0,4496.0,739.0,1727.0,0.6783919598,0.0,65.1758794,0.02010050251,0.0,9531.449495,446.250331,1689930.0
98,99,木曽あずき,,.LIVE,企業,二次元,女,20096.0,10.0,543.1,2630.5,12.4,233.3,0.1,2.1,20955.9,8.053627829,78.60946683,79.0,16039.0,461.0,294.0,0.7135678392,0.0,72.34673367,0.0,0.3316582915,27508.75253,72.24065512,209363.0
99,100,梔子スイ,梔子スイ / Sui Kuchinashi,,個人,二次元,男,19064.0,61.0,3461.18,66.04,3.6,8.46,0.62,4.82,940.1,2.153061697,2525.490821,3447.0,4155.0,4704.0,4742.0,0.55,0.0,49.365,0.025,0.19,3623.040201,1574.205331,892810.0
100,101,海月ねう(みつきねう),海月ねうmituki neu,,個人,二次元,女,18518.0,1.0,285.0,2802.0,20.0,671.0,0.0,6.0,24045.0,,161.390902,200.0,8821.0,14992.0,4060.0,0.91,0.0,43.26,0.02,0.235,2743.839196,134.2493935,24028.0
101,102,つのはねあかぎ,Tsunohane Akagi Channel,upd8,個人,三次元,男,18361.0,18.0,601.8333332999998,1531.555556,10.33333333,308.0,0.0,7.388888888999999,20712.66667,9.525080337999999,2938.533772,10992.0,11110.0,4893.0,1297.0,0.805,0.0,62.69,0.005,0.155,20366.77889,280.3145672,372525.0
102,103,八重沢なとり,八重沢なとり,.LIVE,企業,二次元,女,18762.0,31.0,4287.677419,1401.16129,15.06451613,14.12903226,0.9677419355,1.258064516,14030.064519999998,2.52571142,78.60542748,67.0,14830.0,6758.0,8430.0,0.71,0.0,66.54,0.0,0.22,1092.376884,72.22844447,434751.0
103,104,馬越健太郎,馬越健太郎チャンネル,岩本町芸能社,企業,三次元,男,18580.0,11.0,159.0909091,3386.0,41.27272727,491.1818182,0.0,2.181818182,79737.90909,19.41255556,199.6804506,20.0,16273.0,2997.0,1782.0,0.77,0.0,38.105,0.0,0.015,21814.58794,276.7386412,876807.0
104,105,小山内めい,バーチャル園児-めいちゃんねる,upd8,企業,三次元,女,18290.0,15.0,188.2,1818.466667,36.66666667,290.9333333,0.0,16.06666667,34850.53333,8.549994213,136.4968279,325.0,11731.0,471.0,2523.0,0.905,0.0,50.44,0.005,0.195,1742.5929649999996,138.9993935,522605.0
105,106,白上フブキ,フブキCh。白上フブキ,ホロライブ,,,,18980.0,26.0,4203.971429,818.4857142999998,9.857142857000001,20.74285714,0.8,2.857142857,14067.17143,1.233369077,51.71166591,94.0,16812.0,10658.0,3454.0,0.54,0.0,72.57,0.005,0.13,856.4924622999998,56.38883799,491142.0
106,107,マグロナ,まぐろなちゃんねる,,個人,二次元,女,21179.0,45.0,8113.955556,796.3555556,9.911111111,10.28888889,0.9333333333,1.0,16773.244440000002,0.8721977588,39.4138997,816.0,41405.0,2207.0,54712.0,0.885,0.0,46.065,0.005,0.06,1092.874372,3541.076049,752155.0
107,108,霊電カスカ,,,企業,三次元,女,17562.0,28.0,3167.0,892.6206897,9.103448276,166.17241380000004,0.31034482760000004,2.931034483,13862.965519999998,7.035713459,199.2061335,12622.0,13454.0,173.0,2355.0,0.875,0.0,46.32,0.005,0.165,7374.6884420000015,199.2000301,401943.0
108,109,松村上久郎,,,個人,三次元,機械,17427.0,103.0,5453.6,229.64,1.94,57.82,0.62,30.16,7209.04,4.655123299,1891.792812,97.0,5202.0,3689.0,1147.0,0.425,0.0,71.875,0.01,0.07,20458.15578,1777.509602,1226869.0
109,110,ヤマト・イオリ,ヤマト イオリ,.LIVE,企業,二次元,女,17756.0,17.0,3180.352941,2026.9411760000007,14.52941176,31.64705882,0.9411764706,1.764705882,18672.52941,4.6782740160000005,78.60002239,52.0,13751.0,7094.0,1722.0,0.835,0.0,69.105,0.01,0.15,4142.643216,72.23336345,317011.0
110,111,緑仙(リューシェン),緑仙channel,にじさんじSEEDs,企業,二次元,女,17154.0,29.0,2644.551724,986.7931034,11.51724138,72.89655172,0.3448275862,2.586206897,13656.37931,1.075160384,48.68653859,26.0,18780.0,20076.0,1672.0,0.775,0.0,29.24,0.005,0.125,8007.562814,46.71492595,395638.0
111,112,すあだちゃんねる,,,個人,三次元,男,17036.0,130.0,1346.64,357.8,3.88,35.8,0.12,18.42,14243.94,40.57204956,3204.124397,,,,,,,,,,,,1618247.0
112,113,てるとくん,,,個人,二次元,男,16795.0,19.0,1238.736842,1584.578947,24.73684211,277.89473680000003,0.05263157895,10.21052632,27385.84211,10.44375965,222.2197793,84.0,14065.0,22034.0,5465.0,0.68,0.0,52.81,0.02,0.0,72125.8392,513.286338,520146.0
113,114,牛巻りこ,牛巻 りこ,.LIVE,企業,二次元,女,16719.0,13.0,2480.769231,1743.8461539999996,10.84615385,77.30769231,0.6153846154,3.461538462,14923.84615,6.4188975689999985,78.61627239,38.0,12853.0,907.0,1094.0,0.795,0.0,99.1,0.0,0.08,5802.336683,72.25972919,193176.0
114,115,エイレーン 改 （Eilene Channel),,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,116,バーチャルグランドマザー小林幸子,小林幸子のさっちゃんねる,,個人,三次元,女,16186.0,2.0,290.0,6208.0,52.0,1004.5,0.0,6.5,109005.5,69.10709491,82.33039276,56.0,16727.0,4465.0,4543.0,0.495,0.0,108.945,0.02,0.0,30102.562810000003,2227.411836,217833.0
116,117,虎妮(海外),Hoonie friends,,企業,三次元,女,15962.0,97.0,633.12,390.2,3.24,150.3,0.14,5.2,15912.0,4.124456255,373.5754622,288.0,10304.0,2770.0,1544.0,0.85,0.0,45.095,0.01,0.31,9987.678392,375.1487685,949105.0
117,118,ドーラ,,にじさんじSEEDs,企業,二次元,女,16290.0,10.0,3316.7,1795.3,22.4,58.1,0.7,1.0,24596.0,3.791265432,50.81173535,25.0,20040.0,23884.0,4334.0,0.95,0.0,56.24,0.0,0.045,96.04020101,44.55696299,245742.0
118,119,カナタヒカリ,Kanata Hikari / LYTO【バーチャルYoutuber】,,企業,三次元,女,15389.0,143.0,342.68,223.46,2.78,58.26,0.04,6.1,2201.16,1.741102844,2793.254536,4789.0,4956.0,1837.0,946.0,0.55,0.0,79.405,0.04,0.115,35433.447239999994,156.2223334,1424034.0
119,120,ミソシタ,poemcore tokyo,,個人,三次元,男,15466.0,20.0,191.3,1923.95,15.25,143.65,0.0,5.2,48209.2,6.574993299,1786.046596,1230.0,2472.0,3083.0,12029.0,0.8535353535,0.0,88.32323232,0.0050505050510000005,0.0101010101,54206.7665,3146.343097,963727.0
120,121,神楽すず,,.LIVE,企業,二次元,女,15984.0,24.0,3548.375,1518.791667,8.625,17.91666667,0.9583333333,1.333333333,12220.5,3.344216989,78.61460572,27.0,12611.0,2685.0,1956.0,0.855,0.0,55.805,0.015,0.195,2655.351759,72.25332873,292418.0
121,122,さょちゃん,Sayo Channel,,個人,二次元,女,15043.0,20.0,1073.9,877.2,9.8,75.05,0.4,11.65,22575.9,8.232567008,1646.448113,1238.0,10478.0,186.0,411.0,0.2,0.0,44.475,0.015,0.005,483244.6834,1908.580968,451454.0
122,123,六道冥,地獄ちゃんねる,,個人,二次元,女,14867.0,28.0,4686.071429,591.5357142999999,7.607142857,36.82142857,0.75,1.0,12643.96429,4.133896176,142.29339040000005,3225.0,12349.0,17961.0,3613.0,0.765,0.0,55.315,0.05,0.16,2638.7587940000008,167.4132361,353960.0
123,124,シラクサアーカイブス,,,個人,二次元,男,14858.0,235.0,9791.78,125.82,19.92,6.32,0.96,1.28,13268.9,2.448920068,1512.606006,11185.0,11080.0,0.0,4114.0,0.365,0.0,41.635,0.0,0.0,67246.15578,3075.911859,3250573.0
124,125,ミディ,ミディ / 作曲バーチャルyoutuber,,個人,二次元,機械,14825.0,36.0,4802.0,560.8333332999998,4.3611111110000005,56.80555556,0.4444444444,13.61111111,10498.83333,4.696018849,182.5618742,2168.0,14832.0,18253.0,5972.0,0.685,0.0,50.85,0.0,0.125,7228.59799,182.3491505,377919.0
125,126,天開司,バーチャル債務者youtuber天開司,,個人,二次元,男,14574.0,12.0,8099.166667,1256.25,28.41666667,100.25,0.6666666667,2.666666667,18104.33333,3.578322811,42.49523072,119.0,13485.0,110.0,539.0,0.625,0.0,54.895,0.04,0.275,5401.261307,42.50248382,217148.0
126,127,いるはーと,いるはーと,,企業,三次元,女,14595.0,14.0,373.7142857,957.3571429,15.5,147.0,0.0,1.0,18848.85714,6.996987179,99.52462887,139.0,8708.0,224.0,1124.0,0.82,0.0,38.31,0.025,0.31,4198.854271,113.7290232,263770.0
127,128,DD(海外),虚拟DD,,企業,三次元,男,14514.0,50.0,233.82,679.84,14.78,98.08,0.0,4.04,12915.22,3.905362103,208.7397909,94.0,13704.0,1014.0,3263.0,0.6,0.0,67.55,0.005,0.155,9751.984925,208.73467130000003,645742.0
128,129,ユキミお姉ちゃん,ユキミお姉ちゃんねる,,個人,二次元,女,14716.0,142.0,5811.04,208.7,3.1,1.76,0.98,1.0,2953.54,0.7155472884,132.6808789,779.0,14543.0,15784.0,11460.0,0.875,0.0,50.735,0.005,0.285,1334.241206,421.2880509,525143.0
129,130,宇宙人Psyder,,,個人,二次元,男,14459.0,6.0,1648.166667,2716.0,30.0,357.6666667,0.1666666667,3.166666667,55322.66667000001,17.00218981,746.628784,1053.0,6224.0,2909.0,1649.0,0.78,0.0,40.535,0.0,0.17,22116.86935,884.5935139000002,331860.0
130,131,赤月ゆに,UNIchannel,,企業,三次元,女,14312.0,15.0,546.0666667,622.3333332999998,2.5333333330000003,62.2,0.0,11.26666667,8126.066667,5.130028935,104.7330085,2903.0,24833.0,4761.0,3220.0,0.82,0.0,53.65,0.035,0.04,1798.241206,150.2161528,121761.0
131,132,海夜叉神,海夜叉神,にじさんじSEEDs,個人,二次元,女,14235.0,73.0,5390.12,414.4,5.96,5.9,0.8,13.68,5538.78,0.4527773054,50.81567054,33.0,16074.0,6295.0,6541.0,0.875,0.0,53.84,0.005,0.175,1017.61809,50.18992595,512124.0
132,133,ヤマダダ,,,,,,14500.0,18.0,233.4444444,637.3888889,4.6111111110000005,101.0,0.0,13.22222222,11466.66667,1.236678922,24.59428165,23.0,44183.0,0.0,1052.0,0.2,0.0,124.855,0.005,0.005,36293.74874,410.1433634,205199.0
133,134,根羽清ココロ,Cocoro Ch by ロート製薬,,企業,二次元,女,13905.0,7.0,473.4285714,1626.714286,17.71428571,225.5714286,0.14285714289999998,15.14285714,26985.57143,5.909718364,44.76433952,7.0,5557.0,33.0,40.0,0.175,0.0,113.675,0.025,0.0,77446.23077000001,44.77099076,188257.0
134,135,Kuzuha Channel,,,個人,二次元,男,13692.0,10.0,1195.7,857.6666667000003,64.11111111,212.7,0.1,7.6,33980.3,13.23173225,131.590358,35.0,4115.0,586.0,1686.0,0.8737373737,0.0,53.79797979999999,0.0050505050510000005,0.08080808081,15736.14721,144.7632361,339754.0
135,136,Rook Austin,,,,,,13671.0,14.0,1563.428571,1111.0,41.35714286,257.6428571,0.0,9.571428571,258558.3571,142.08019850000005,2477.262731,2307.0,2281.0,203.0,1031.0,0.4,0.0,64.695,0.03,0.01,386351.1759,1793.866512,3619550.0
136,137,大空あおい/ゆっくりナオ,,,個人,三次元,機械,13335.0,160.0,359.14,66.76,4.94,38.24,0.02,20.12,7678.36,6.291090325,1273.197985,245.0,531.0,1711.0,2295.0,0.56,0.0,46.88,0.0,0.0,61807.77889,1175.241211,2676701.0
137,138,パゲ美,Channelパゲ美のバーチャルオカマ,,個人,三次元,男,13173.0,28.0,1325.678571,810.6071429,6.678571429,98.46428571,0.25,4.571428571,14903.178569999998,5.267734482,150.7579043,270.0,12527.0,778.0,1341.0,0.86,0.0,65.775,0.0,0.525,23468.46734,148.4290579,417260.0
138,139,ネコケン,ネコケン Nekoken世紀末系猫耳幼女バーチャルYouTuber,,個人,二次元,男,13145.0,149.0,8019.591837000001,177.6122449,17.12244898,5.183673469,0.9183673469,4.653061224,3068.897959,0.8097002797,146.8993048,119.0,9952.0,2263.0,4515.0,0.29,0.0,53.525,0.005,0.205,4870.221106,144.4753542,901420.0
139,140,天神子兎音(てんじんことね),天神 子兎音 Tenjin Kotone,,企業,三次元,女,14453.0,26.0,1587.884615,516.7692308000002,9.307692308,102.6538462,0.34615384619999995,6.423076922999999,11035.19231,3.081667593,87.45626081,46.0,6067.0,5283.0,2222.0,0.675,0.0,48.76,0.02,0.365,3907.386935,86.50704401,285316.0
140,141,ASMR 両性天使Vtuber めてろん,,,,,,12817.0,244.0,3052.66,209.96,5.88,44.72,0.5,3.36,15363.4,1.79636267,2168.362893,242.0,483.0,713.0,1818.0,0.21,0.0,46.02,0.0,0.09,1909.211055,54.59500697,3923794.0
141,142,たけちゃんねる,,,,,,12589.0,12.0,148.66666669999995,1158.0,92.41666667,152.75,0.0,13.91666667,28841.41667,30.63783144,1257.443136,1022.0,27022.0,89492.0,2707.0,0.79,0.0,35.95,0.005,0.035,9985.743719,732.9746018999998,346021.0
142,143,オッドアイ,/ ODDAIオッドアイ,,個人,三次元,女,12511.0,43.0,4817.837209,474.1162791,7.023255814,51.25581395,0.3720930233,5.976744186,8288.581395000001,3.940369819,173.44641130000005,9476.0,10163.0,3449.0,1071.0,0.83,0.0,68.99,0.04,0.17,31834.84422,173.429463,356390.0
143,144,ねむ,ねむちゃんねる【バーチャル美少女YouTuber】,,個人,二次元,女,12403.0,60.0,1022.22,228.12,7.66,99.12,0.18,7.22,8183.04,5.776370937,305.3317932,255.0,14385.0,76701.0,16084.0,0.925,0.005,46.36,0.015,0.17,862.8140704,306.2392431,455941.0
144,145,はちこ【VTuber】,,,個人,二次元,女,12337.0,14.0,606.8571429,1009.428571,18.0,197.2142857,0.2142857143,24.28571429,18236.57143,10.7745406,146.8345131,274.0,6576.0,1635.0,8527.0,0.8844221106,0.0,52.76884422,0.02010050251,0.09547738693,1714.90404,152.9767431,255262.0
145,146,ぽてち,ぽてちのお絵かき,upd8,個人,二次元,女,12580.0,21.0,7049.73913,387.5217391000001,8.217391304,22.17391304,0.6086956522,2.956521739,9023.0,3.909090383,92.93714044,213.0,4252.0,1236.0,2321.0,0.65,0.0,68.665,0.025,0.225,6124.070352000002,98.04277317,207071.0
146,147,花畑チャイカ,花畑チャイカ,にじさんじSEEDs,企業,二次元,男,12732.0,12.0,6806.416667,1000.083333,25.75,35.33333333,0.8333333333,1.0,17055.08333,3.39042298,50.8142122,34.0,17230.0,5526.0,1009.0,0.9,0.0,71.505,0.01,0.69,3874.698492,50.43949771,203479.0
147,148,皇牙サキ,とりま、サキんち寄ってく?,アマリリス組,,,,12485.0,21.0,3625.238095,561.0952381,6.761904762,13.23809524,0.9523809524,2.095238095,9337.238095,3.662945602,80.28156174,49.0,14752.0,1114.0,1848.0,0.59,0.0,49.835,0.06,0.2,3107.055276,82.33410419,195791.0
148,149,魔法少女ちあちあちゃんねる,,,個人,三次元,女,12228.0,32.0,1663.875,700.03125,3.78125,64.34375,0.4375,2.71875,11884.1875,5.222758737,164.8726844,10130.0,10274.0,10857.0,13697.0,0.875,0.0,50.715,0.01,0.225,1709.175879,164.3303889,380208.0
149,150,異世界転生系魔王ヘルネス,,,個人,三次元,男,11889.0,3.0,41.66666667,184.6666667,9.0,22.33333333,0.0,2.666666667,6701.333333,166.40034719999997,2854.539698,445.0,10728.0,7967.0,2225.0,0.81,0.0,88.795,0.02,0.33,6535.38191,3100.467206,20105.0
150,151,珠根うた,珠根うたChannel,,企業,三次元,女,11880.0,126.0,1664.0,216.22,1.52,15.24,0.6,4.1,2299.28,0.9859507275,91.49910804,1.0,5716.0,204.0,335.0,0.11,0.0,83.85,0.055,0.05,22786.48744,93.35128012,356936.0
151,152,超絶最強天才美少女ハネたん,,,,,,11636.0,34.0,1261.5625,346.8125,55.96875,74.625,0.09375,7.0,91279.09375,18.940426,625.0528349,57.0,2753.0,8155.0,26226.0,0.4924623116,0.0,43.60301508,0.04522613065,0.01507537688,2294.030303,1423.266975,2931989.0
152,153,ナナホシすず,ナナホシすず edielec エジエレキ,,個人,二次元,機械,11611.0,17.0,348.4117647,883.8823528999999,13.70588235,149.8823529,0.0,7.411764706,26130.23529,154.7342491,2489.263645,1405.0,5684.0,1101.0,17415.0,0.55,0.0,56.315,0.015,0.045,10034.88442,3867.223433,444041.0
153,154,宇森ひなこ,Hinako Channel / 宇森ひなこ 【あにまーれ】,あにまーれ,企業,二次元,女,12248.0,20.0,4053.5909090000014,605.7727272999998,18.77272727,22.90909091,0.9090909091,14.0,9646.727273,1.573486001,40.07723304,149.0,8716.0,6655.0,1498.0,0.85,0.0,52.105,0.015,0.245,3523.211055,63.38438197,211798.0
154,155,Icotsu,ico通夜の黄泉巡りch,,個人,三次元,男,11316.0,37.0,5839.948718,479.025641,5.41025641,32.94871795,0.5897435897,2.948717949,7632.384615000001,4.1606036789999985,165.3298835,1267.0,11800.0,49404.0,21435.0,0.885,0.0,62.18,0.055,0.575,533.5175879,160.1985486,297355.0
155,156,はちゃちャンネル,,,個人,二次元,男,11035.0,18.0,4765.5,493.33333330000005,10.44444444,80.5,0.3333333333,6.166666667,11026.94444,44.61037718,767.578784,821.0,10397.0,6499.0,42829.0,0.755,0.0,66.055,0.02,0.135,2192.437186,2160.311963,198463.0
156,157,因幡はねる,Haneru Channel / 因幡はねる 【あにまーれ】,あにまーれ,企業,二次元,女,12525.0,61.0,4054.574468,502.08510639999986,8.170212766,22.4893617,0.6382978723,15.17021277,6088.574468,0.5,40.08560109,82.0,8981.0,12114.0,11915.0,0.97,0.0,31.085,0.005,0.005,142.84924619999995,63.39513428,357791.0
157,158,モスコミュール(モスおじ),モスコミュール放送局,upd8,個人,三次元,男,10948.0,16.0,1913.375,807.5625,2.6875,83.0625,0.3125,7.25,8603.0,10.05900154,188.1348025,170.0,10942.0,1715.0,3258.0,0.48,0.0,52.3,0.025,0.13,8350.291457,187.2853773,137644.0
158,159,銀河アリス,銀河アリスの地球侵略ch.,,個人,三次元,女,11250.0,32.0,616.3333332999998,805.7272727000002,2.757575758,102.2424242,0.09090909091,3.96969697,7479.30303,1.843773872,81.54720989,1.0,5516.0,65.0,2650.0,0.785,0.0,46.0,0.005,0.015,1763.0301510000004,81.63609493,246477.0
159,160,あさひちゃん寝る【バーチャルYouTuber】,,,個人,二次元,男,10686.0,91.0,5627.28,324.3125,5.979166667,25.84,0.7,1.96,4191.22,1.4314054230000002,1765.245543,125.0,13678.0,15411.0,6505.0,0.495,0.0,57.28,0.01,0.285,3184.653266,185.3101922,547700.0
160,161,メリーミルクの森,,,個人,二次元,女,10616.0,5.0,1784.0,,,161.66666669999995,0.2,3.2,30827.2,24.06627894,120.1884367,4838.0,8784.0,15385.0,3022.0,0.83,0.0,54.8,0.01,0.125,3908.130653,128.1098681,154116.0
161,162,出雲霞,出雲 霞 channel,にじさんじSEEDs,企業,二次元,女,10510.0,19.0,1915.631579,303.5263158,3.789473684,10.05263158,0.3684210526,1.0,3778.684211,1.957474923,50.81484878,115.0,16378.0,4849.0,2384.0,0.5,0.0,56.565,0.0,0.29,2353.130653,44.5952616,71741.0
162,163,花奏かのん(かなでかのん),花奏 かのん -Kanade Kanon Official-,,個人,二次元,女,10476.0,13.0,1452.461538,613.3846154,5.692307692000001,102.0769231,0.2307692308,20.30769231,11127.46154,5.119827353,71.29705942,248.0,3487.0,935.0,882.0,0.915,0.0,82.42,0.0,0.02,3424.8190950000007,71.37321299,144193.0
163,164,社築(やしろ きずく),社築,にじさんじSEEDs,企業,二次元,男,10488.0,9.0,4631.888889,705.1111111,6.333333333,16.33333333,0.7777777778,1.0,9033.333333,4.244859664,50.81447841,41.0,18108.0,4296.0,1060.0,0.755,0.0,62.505,0.0,0.36,3537.2562810000004,43.81580558,81257.0
164,165,クゥ・フラン・ゾーパー,꧁꧂クゥの部屋꧁꧂,,,,,9967.0,111.0,10169.82979,194.3617021,2.787234043,2.29787234,0.9361702128,9.212765957,2831.255319000001,1.3473887880000002,180.7405201,2452.0,8283.0,664.0,6922.0,0.405,0.0,75.595,0.04,0.16,3605.442211,181.7807361,520327.0
165,166,天川アルト,Amakawa Alto 天川アルト,,企業,二次元,男,9786.0,3.0,113.0,2538.666667,32.66666667,526.6666667,0.0,5.0,32673.0,7.976082176,80.77433952,2.0,6931.0,20.0,10.0,0.2,0.0,122.1,0.0,0.1,760140.8889,115.84410420000002,97959.0
166,167,メイカ,メイカちゃんねる,,個人,二次元,男,9826.0,10.0,4213.230769,429.2692308,11.92307692,132.4230769,0.5384615385,5.307692308,7749.115384999999,5.533824537,152.5114691,529.0,7595.0,10020.0,10060.0,0.545,0.0,53.62,0.005,0.165,1297.311558,139.19688200000002,203153.0
167,168,ジョン///,,,個人,三次元,男,9666.0,237.0,644.26,218.8,59.46,100.54,0.08,30.2,16395.9,3.222704318,532.6814691000002,270.0,945.0,1703.0,1608.0,0.5743589743999999,0.0,48.17435897,0.02564102564,0.01025641026,87389.52577000001,528.0599607,5335254.0
168,169,たかじんちゃん,たかじんちゃんねる【バーチャルyoutuber】,,個人,二次元,男,9578.0,10.0,553.1,309.3,1.3,58.2,0.0,1.0,4402.8,14.0076196,149.2295941,444.0,9447.0,11938.0,7165.0,0.78,0.0,41.165,0.0,0.405,3179.336683,149.2020324,44041.0
